STATION,DATECode,Year,MonDay,Month,Day,Time,Date,HPCP
CDAIR,20120317,2012,0317,03,17,21:00:00,03/17/2012,50
CDAIR,20120317,2012,0317,03,17,22:00:00,03/17/2012,0
CDAIR,20120318,2012,0318,03,18,11:00:00,03/18/2012,0
CDAIR,20120318,2012,0318,03,18,12:00:00,03/18/2012,0
CDAIR,20120318,2012,0318,03,18,13:00:00,03/18/2012,0
CDAIR,20120318,2012,0318,03,18,14:00:00,03/18/2012,0
CDAIR,20120320,2012,0320,03,20,23:00:00,03/20/2012,0
CDAIR,20120323,2012,0323,03,23,15:00:00,03/23/2012,1
CDAIR,20120323,2012,0323,03,23,17:00:00,03/23/2012,4
CDAIR,20120323,2012,0323,03,23,19:00:00,03/23/2012,5
CDAIR,20120323,2012,0323,03,23,20:00:00,03/23/2012,1
CDAIR,20120323,2012,0323,03,23,21:00:00,03/23/2012,0
CDAIR,20120323,2012,0323,03,23,23:00:00,03/23/2012,0
CDAIR,20120324,2012,0324,03,24,0:00:00,03/24/2012,1
CDAIR,20120324,2012,0324,03,24,1:00:00,03/24/2012,1
CDAIR,20120324,2012,0324,03,24,2:00:00,03/24/2012,2
CDAIR,20120324,2012,0324,03,24,3:00:00,03/24/2012,13
CDAIR,20120324,2012,0324,03,24,4:00:00,03/24/2012,7
CDAIR,20120324,2012,0324,03,24,5:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,6:00:00,03/24/2012,7
CDAIR,20120324,2012,0324,03,24,7:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,8:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,9:00:00,03/24/2012,1
CDAIR,20120324,2012,0324,03,24,10:00:00,03/24/2012,1
CDAIR,20120324,2012,0324,03,24,16:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,17:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,18:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,22:00:00,03/24/2012,0
CDAIR,20120324,2012,0324,03,24,23:00:00,03/24/2012,0
CDAIR,20120325,2012,0325,03,25,0:00:00,03/25/2012,2
CDAIR,20120325,2012,0325,03,25,2:00:00,03/25/2012,0
CDAIR,20120325,2012,0325,03,25,20:00:00,03/25/2012,0
CDAIR,20120325,2012,0325,03,25,21:00:00,03/25/2012,0
CDAIR,20120330,2012,0330,03,30,19:00:00,03/30/2012,1
CDAIR,20120330,2012,0330,03,30,20:00:00,03/30/2012,5
CDAIR,20120330,2012,0330,03,30,21:00:00,03/30/2012,9
CDAIR,20120330,2012,0330,03,30,22:00:00,03/30/2012,3
CDAIR,20120330,2012,0330,03,30,23:00:00,03/30/2012,0
CDAIR,20120331,2012,0331,03,31,1:00:00,03/31/2012,0
CDAIR,20120331,2012,0331,03,31,2:00:00,03/31/2012,0
CDAIR,20120331,2012,0331,03,31,3:00:00,03/31/2012,1
CDAIR,20120331,2012,0331,03,31,4:00:00,03/31/2012,3
CDAIR,20120331,2012,0331,03,31,5:00:00,03/31/2012,3
CDAIR,20120331,2012,0331,03,31,6:00:00,03/31/2012,9
CDAIR,20120331,2012,0331,03,31,7:00:00,03/31/2012,2
CDAIR,20120331,2012,0331,03,31,8:00:00,03/31/2012,8
CDAIR,20120331,2012,0331,03,31,9:00:00,03/31/2012,1
CDAIR,20120331,2012,0331,03,31,20:00:00,03/31/2012,1
CDAIR,20120401,2012,0401,04,01,1:00:00,04/01/2012,0
CDAIR,20120401,2012,0401,04,01,18:00:00,04/01/2012,0
CDAIR,20120401,2012,0401,04,01,19:00:00,04/01/2012,2
CDAIR,20120401,2012,0401,04,01,20:00:00,04/01/2012,0
CDAIR,20120402,2012,0402,04,02,10:00:00,04/02/2012,1
CDAIR,20120403,2012,0403,04,03,21:00:00,04/03/2012,16
CDAIR,20120403,2012,0403,04,03,22:00:00,04/03/2012,12
CDAIR,20120405,2012,0405,04,05,4:00:00,04/05/2012,0
CDAIR,20120405,2012,0405,04,05,5:00:00,04/05/2012,0
CDAIR,20120405,2012,0405,04,05,6:00:00,04/05/2012,0
CDAIR,20120405,2012,0405,04,05,7:00:00,04/05/2012,0
CDAIR,20120405,2012,0405,04,05,8:00:00,04/05/2012,0
CDAIR,20120405,2012,0405,04,05,17:00:00,04/05/2012,0
CDAIR,20120405,2012,0405,04,05,18:00:00,04/05/2012,5
CDAIR,20120405,2012,0405,04,05,19:00:00,04/05/2012,4
CDAIR,20120405,2012,0405,04,05,20:00:00,04/05/2012,3
CDAIR,20120405,2012,0405,04,05,21:00:00,04/05/2012,4
CDAIR,20120405,2012,0405,04,05,22:00:00,04/05/2012,5
CDAIR,20120405,2012,0405,04,05,23:00:00,04/05/2012,4
CDAIR,20120406,2012,0406,04,06,0:00:00,04/06/2012,0
CDAIR,20120406,2012,0406,04,06,2:00:00,04/06/2012,0
CDAIR,20120406,2012,0406,04,06,3:00:00,04/06/2012,0
CDAIR,20120406,2012,0406,04,06,4:00:00,04/06/2012,7
CDAIR,20120406,2012,0406,04,06,5:00:00,04/06/2012,5
CDAIR,20120406,2012,0406,04,06,6:00:00,04/06/2012,10
CDAIR,20120406,2012,0406,04,06,7:00:00,04/06/2012,1
CDAIR,20120418,2012,0418,04,18,13:00:00,04/18/2012,24
CDAIR,20120418,2012,0418,04,18,14:00:00,04/18/2012,1
CDAIR,20120418,2012,0418,04,18,15:00:00,04/18/2012,2
CDAIR,20120418,2012,0418,04,18,16:00:00,04/18/2012,4
CDAIR,20120418,2012,0418,04,18,17:00:00,04/18/2012,4
CDAIR,20120418,2012,0418,04,18,18:00:00,04/18/2012,1
CDAIR,20120418,2012,0418,04,18,19:00:00,04/18/2012,3
CDAIR,20120418,2012,0418,04,18,20:00:00,04/18/2012,0
CDAIR,20120418,2012,0418,04,18,21:00:00,04/18/2012,1
CDAIR,20120422,2012,0422,04,22,0:00:00,04/22/2012,0
CDAIR,20120422,2012,0422,04,22,1:00:00,04/22/2012,3
CDAIR,20120422,2012,0422,04,22,2:00:00,04/22/2012,2
CDAIR,20120422,2012,0422,04,22,6:00:00,04/22/2012,1
CDAIR,20120422,2012,0422,04,22,7:00:00,04/22/2012,1
CDAIR,20120422,2012,0422,04,22,8:00:00,04/22/2012,1
CDAIR,20120422,2012,0422,04,22,9:00:00,04/22/2012,1
CDAIR,20120422,2012,0422,04,22,10:00:00,04/22/2012,12
CDAIR,20120422,2012,0422,04,22,11:00:00,04/22/2012,2
CDAIR,20120422,2012,0422,04,22,12:00:00,04/22/2012,1
CDAIR,20120422,2012,0422,04,22,13:00:00,04/22/2012,0
CDAIR,20120422,2012,0422,04,22,14:00:00,04/22/2012,0
CDAIR,20120422,2012,0422,04,22,15:00:00,04/22/2012,0
CDAIR,20120422,2012,0422,04,22,18:00:00,04/22/2012,3
CDAIR,20120422,2012,0422,04,22,19:00:00,04/22/2012,7
CDAIR,20120422,2012,0422,04,22,20:00:00,04/22/2012,2
CDAIR,20120422,2012,0422,04,22,21:00:00,04/22/2012,0
CDAIR,20120423,2012,0423,04,23,12:00:00,04/23/2012,0
CDAIR,20120425,2012,0425,04,25,2:00:00,04/25/2012,0
CDAIR,20120425,2012,0425,04,25,3:00:00,04/25/2012,0
CDAIR,20120425,2012,0425,04,25,4:00:00,04/25/2012,0
CDAIR,20120425,2012,0425,04,25,5:00:00,04/25/2012,0
CDAIR,20120425,2012,0425,04,25,6:00:00,04/25/2012,0
CDAIR,20120425,2012,0425,04,25,7:00:00,04/25/2012,2
CDAIR,20120425,2012,0425,04,25,8:00:00,04/25/2012,5
CDAIR,20120425,2012,0425,04,25,9:00:00,04/25/2012,1
CDAIR,20120425,2012,0425,04,25,21:00:00,04/25/2012,0
CDAIR,20120425,2012,0425,04,25,22:00:00,04/25/2012,0
CDAIR,20120426,2012,0426,04,26,10:00:00,04/26/2012,1
CDAIR,20120426,2012,0426,04,26,11:00:00,04/26/2012,3
CDAIR,20120426,2012,0426,04,26,12:00:00,04/26/2012,0
CDAIR,20120426,2012,0426,04,26,20:00:00,04/26/2012,0
CDAIR,20120426,2012,0426,04,26,21:00:00,04/26/2012,0
CDAIR,20120501,2012,0501,05,01,1:00:00,05/01/2012,0
CDAIR,20120505,2012,0505,05,05,11:00:00,05/05/2012,0
CDAIR,20120505,2012,0505,05,05,12:00:00,05/05/2012,0
CDAIR,20120508,2012,0508,05,08,7:00:00,05/08/2012,0
CDAIR,20120508,2012,0508,05,08,12:00:00,05/08/2012,0
CDAIR,20120508,2012,0508,05,08,13:00:00,05/08/2012,8
CDAIR,20120508,2012,0508,05,08,14:00:00,05/08/2012,2
CDAIR,20120508,2012,0508,05,08,15:00:00,05/08/2012,0
CDAIR,20120508,2012,0508,05,08,16:00:00,05/08/2012,13
CDAIR,20120508,2012,0508,05,08,17:00:00,05/08/2012,0
CDAIR,20120508,2012,0508,05,08,20:00:00,05/08/2012,107
CDAIR,20120508,2012,0508,05,08,21:00:00,05/08/2012,90
CDAIR,20120508,2012,0508,05,08,22:00:00,05/08/2012,6
CDAIR,20120508,2012,0508,05,08,23:00:00,05/08/2012,12
CDAIR,20120509,2012,0509,05,09,0:00:00,05/09/2012,3
CDAIR,20120509,2012,0509,05,09,1:00:00,05/09/2012,15
CDAIR,20120509,2012,0509,05,09,2:00:00,05/09/2012,6
CDAIR,20120509,2012,0509,05,09,3:00:00,05/09/2012,2
CDAIR,20120509,2012,0509,05,09,4:00:00,05/09/2012,1
CDAIR,20120509,2012,0509,05,09,12:00:00,05/09/2012,6
CDAIR,20120509,2012,0509,05,09,13:00:00,05/09/2012,3
CDAIR,20120509,2012,0509,05,09,14:00:00,05/09/2012,0
CDAIR,20120509,2012,0509,05,09,15:00:00,05/09/2012,3
CDAIR,20120509,2012,0509,05,09,16:00:00,05/09/2012,0
CDAIR,20120509,2012,0509,05,09,19:00:00,05/09/2012,0
CDAIR,20120509,2012,0509,05,09,20:00:00,05/09/2012,0
CDAIR,20120513,2012,0513,05,13,13:00:00,05/13/2012,0
CDAIR,20120513,2012,0513,05,13,14:00:00,05/13/2012,11
CDAIR,20120513,2012,0513,05,13,15:00:00,05/13/2012,4
CDAIR,20120513,2012,0513,05,13,16:00:00,05/13/2012,2
CDAIR,20120513,2012,0513,05,13,17:00:00,05/13/2012,1
CDAIR,20120513,2012,0513,05,13,18:00:00,05/13/2012,2
CDAIR,20120513,2012,0513,05,13,19:00:00,05/13/2012,7
CDAIR,20120513,2012,0513,05,13,20:00:00,05/13/2012,2
CDAIR,20120513,2012,0513,05,13,21:00:00,05/13/2012,0
CDAIR,20120513,2012,0513,05,13,22:00:00,05/13/2012,0
CDAIR,20120513,2012,0513,05,13,23:00:00,05/13/2012,3
CDAIR,20120514,2012,0514,05,14,0:00:00,05/14/2012,1
CDAIR,20120514,2012,0514,05,14,1:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,2:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,3:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,4:00:00,05/14/2012,1
CDAIR,20120514,2012,0514,05,14,5:00:00,05/14/2012,3
CDAIR,20120514,2012,0514,05,14,6:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,7:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,8:00:00,05/14/2012,6
CDAIR,20120514,2012,0514,05,14,9:00:00,05/14/2012,16
CDAIR,20120514,2012,0514,05,14,10:00:00,05/14/2012,31
CDAIR,20120514,2012,0514,05,14,11:00:00,05/14/2012,42
CDAIR,20120514,2012,0514,05,14,12:00:00,05/14/2012,1
CDAIR,20120514,2012,0514,05,14,13:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,14:00:00,05/14/2012,0
CDAIR,20120514,2012,0514,05,14,15:00:00,05/14/2012,8
CDAIR,20120514,2012,0514,05,14,16:00:00,05/14/2012,1
CDAIR,20120514,2012,0514,05,14,21:00:00,05/14/2012,8
CDAIR,20120514,2012,0514,05,14,22:00:00,05/14/2012,7
CDAIR,20120514,2012,0514,05,14,23:00:00,05/14/2012,3
CDAIR,20120515,2012,0515,05,15,0:00:00,05/15/2012,2
CDAIR,20120515,2012,0515,05,15,1:00:00,05/15/2012,1
CDAIR,20120515,2012,0515,05,15,2:00:00,05/15/2012,2
CDAIR,20120515,2012,0515,05,15,3:00:00,05/15/2012,0
CDAIR,20120515,2012,0515,05,15,6:00:00,05/15/2012,0
CDAIR,20120515,2012,0515,05,15,7:00:00,05/15/2012,0
CDAIR,20120516,2012,0516,05,16,0:00:00,05/16/2012,0
CDAIR,20120516,2012,0516,05,16,1:00:00,05/16/2012,75
CDAIR,20120516,2012,0516,05,16,2:00:00,05/16/2012,30
CDAIR,20120516,2012,0516,05,16,3:00:00,05/16/2012,1
CDAIR,20120522,2012,0522,05,22,21:00:00,05/22/2012,0
CDAIR,20120522,2012,0522,05,22,22:00:00,05/22/2012,13
CDAIR,20120522,2012,0522,05,22,23:00:00,05/22/2012,13
CDAIR,20120523,2012,0523,05,23,0:00:00,05/23/2012,15
CDAIR,20120523,2012,0523,05,23,1:00:00,05/23/2012,0
CDAIR,20120527,2012,0527,05,27,14:00:00,05/27/2012,0
CDAIR,20120528,2012,0528,05,28,15:00:00,05/28/2012,0
CDAIR,20120528,2012,0528,05,28,16:00:00,05/28/2012,0
CDAIR,20120529,2012,0529,05,29,9:00:00,05/29/2012,0
CDAIR,20120529,2012,0529,05,29,10:00:00,05/29/2012,2
CDAIR,20120529,2012,0529,05,29,15:00:00,05/29/2012,0
CDAIR,20120529,2012,0529,05,29,16:00:00,05/29/2012,0
CDAIR,20120529,2012,0529,05,29,17:00:00,05/29/2012,1
CDAIR,20120529,2012,0529,05,29,18:00:00,05/29/2012,0
CDAIR,20120530,2012,0530,05,30,1:00:00,05/30/2012,0
CDAIR,20120530,2012,0530,05,30,2:00:00,05/30/2012,0
CDAIR,20120601,2012,0601,06,01,1:00:00,06/01/2012,0
CDAIR,20120601,2012,0601,06,01,4:00:00,06/01/2012,0
CDAIR,20120601,2012,0601,06,01,12:00:00,06/01/2012,1
CDAIR,20120601,2012,0601,06,01,13:00:00,06/01/2012,4
CDAIR,20120601,2012,0601,06,01,14:00:00,06/01/2012,0
CDAIR,20120605,2012,0605,06,05,0:00:00,06/05/2012,0
CDAIR,20120605,2012,0605,06,05,2:00:00,06/05/2012,0
CDAIR,20120605,2012,0605,06,05,3:00:00,06/05/2012,0
CDAIR,20120605,2012,0605,06,05,4:00:00,06/05/2012,0
CDAIR,20120605,2012,0605,06,05,5:00:00,06/05/2012,0
CDAIR,20120605,2012,0605,06,05,6:00:00,06/05/2012,1
CDAIR,20120605,2012,0605,06,05,7:00:00,06/05/2012,6
CDAIR,20120606,2012,0606,06,06,2:00:00,06/06/2012,17
CDAIR,20120606,2012,0606,06,06,3:00:00,06/06/2012,2
CDAIR,20120606,2012,0606,06,06,7:00:00,06/06/2012,11
CDAIR,20120606,2012,0606,06,06,8:00:00,06/06/2012,20
CDAIR,20120606,2012,0606,06,06,9:00:00,06/06/2012,0
CDAIR,20120606,2012,0606,06,06,10:00:00,06/06/2012,2
CDAIR,20120606,2012,0606,06,06,11:00:00,06/06/2012,0
CDAIR,20120610,2012,0610,06,10,15:00:00,06/10/2012,0
CDAIR,20120610,2012,0610,06,10,18:00:00,06/10/2012,0
CDAIR,20120610,2012,0610,06,10,21:00:00,06/10/2012,0
CDAIR,20120610,2012,0610,06,10,22:00:00,06/10/2012,1
CDAIR,20120610,2012,0610,06,10,23:00:00,06/10/2012,0
CDAIR,20120611,2012,0611,06,11,0:00:00,06/11/2012,0
CDAIR,20120611,2012,0611,06,11,1:00:00,06/11/2012,2
CDAIR,20120611,2012,0611,06,11,2:00:00,06/11/2012,0
CDAIR,20120611,2012,0611,06,11,11:00:00,06/11/2012,0
CDAIR,20120611,2012,0611,06,11,12:00:00,06/11/2012,0
CDAIR,20120611,2012,0611,06,11,13:00:00,06/11/2012,7
CDAIR,20120611,2012,0611,06,11,14:00:00,06/11/2012,9
CDAIR,20120611,2012,0611,06,11,15:00:00,06/11/2012,1
CDAIR,20120611,2012,0611,06,11,20:00:00,06/11/2012,0
CDAIR,20120611,2012,0611,06,11,22:00:00,06/11/2012,1
CDAIR,20120612,2012,0612,06,12,2:00:00,06/12/2012,2
CDAIR,20120612,2012,0612,06,12,3:00:00,06/12/2012,1
CDAIR,20120612,2012,0612,06,12,4:00:00,06/12/2012,0
CDAIR,20120612,2012,0612,06,12,5:00:00,06/12/2012,0
CDAIR,20120612,2012,0612,06,12,6:00:00,06/12/2012,1
CDAIR,20120612,2012,0612,06,12,7:00:00,06/12/2012,1
CDAIR,20120612,2012,0612,06,12,8:00:00,06/12/2012,3
CDAIR,20120612,2012,0612,06,12,10:00:00,06/12/2012,1
CDAIR,20120612,2012,0612,06,12,11:00:00,06/12/2012,0
CDAIR,20120612,2012,0612,06,12,14:00:00,06/12/2012,0
CDAIR,20120612,2012,0612,06,12,22:00:00,06/12/2012,0
CDAIR,20120612,2012,0612,06,12,23:00:00,06/12/2012,0
CDAIR,20120613,2012,0613,06,13,1:00:00,06/13/2012,0
CDAIR,20120620,2012,0620,06,20,19:00:00,06/20/2012,0
CDAIR,20120620,2012,0620,06,20,20:00:00,06/20/2012,0
CDAIR,20120622,2012,0622,06,22,17:00:00,06/22/2012,0
CDAIR,20120624,2012,0624,06,24,14:00:00,06/24/2012,1
CDAIR,20120624,2012,0624,06,24,16:00:00,06/24/2012,7
CDAIR,20120624,2012,0624,06,24,17:00:00,06/24/2012,0
CDAIR,20120625,2012,0625,06,25,23:00:00,06/25/2012,0
CDAIR,20120701,2012,0701,07,01,1:00:00,07/01/2012,0
CDAIR,20120701,2012,0701,07,01,20:00:00,07/01/2012,0
CDAIR,20120701,2012,0701,07,01,23:00:00,07/01/2012,0
CDAIR,20120702,2012,0702,07,02,2:00:00,07/02/2012,0
CDAIR,20120702,2012,0702,07,02,3:00:00,07/02/2012,13
CDAIR,20120702,2012,0702,07,02,4:00:00,07/02/2012,12
CDAIR,20120702,2012,0702,07,02,5:00:00,07/02/2012,3
CDAIR,20120704,2012,0704,07,04,17:00:00,07/04/2012,0
CDAIR,20120704,2012,0704,07,04,18:00:00,07/04/2012,0
CDAIR,20120705,2012,0705,07,05,16:00:00,07/05/2012,0
CDAIR,20120705,2012,0705,07,05,17:00:00,07/05/2012,0
CDAIR,20120709,2012,0709,07,09,15:00:00,07/09/2012,9
CDAIR,20120709,2012,0709,07,09,16:00:00,07/09/2012,0
CDAIR,20120710,2012,0710,07,10,6:00:00,07/10/2012,0
CDAIR,20120710,2012,0710,07,10,7:00:00,07/10/2012,0
CDAIR,20120710,2012,0710,07,10,17:00:00,07/10/2012,4
CDAIR,20120710,2012,0710,07,10,18:00:00,07/10/2012,9
CDAIR,20120710,2012,0710,07,10,19:00:00,07/10/2012,2
CDAIR,20120710,2012,0710,07,10,20:00:00,07/10/2012,0
CDAIR,20120710,2012,0710,07,10,21:00:00,07/10/2012,0
CDAIR,20120710,2012,0710,07,10,22:00:00,07/10/2012,0
CDAIR,20120710,2012,0710,07,10,23:00:00,07/10/2012,0
CDAIR,20120711,2012,0711,07,11,0:00:00,07/11/2012,3
CDAIR,20120711,2012,0711,07,11,1:00:00,07/11/2012,69
CDAIR,20120711,2012,0711,07,11,2:00:00,07/11/2012,8
CDAIR,20120711,2012,0711,07,11,3:00:00,07/11/2012,4
CDAIR,20120711,2012,0711,07,11,4:00:00,07/11/2012,1
CDAIR,20120711,2012,0711,07,11,5:00:00,07/11/2012,0
CDAIR,20120711,2012,0711,07,11,6:00:00,07/11/2012,1
CDAIR,20120711,2012,0711,07,11,7:00:00,07/11/2012,0
CDAIR,20120711,2012,0711,07,11,8:00:00,07/11/2012,0
CDAIR,20120711,2012,0711,07,11,21:00:00,07/11/2012,0
CDAIR,20120712,2012,0712,07,12,2:00:00,07/12/2012,0
CDAIR,20120712,2012,0712,07,12,3:00:00,07/12/2012,0
CDAIR,20120712,2012,0712,07,12,4:00:00,07/12/2012,0
CDAIR,20120712,2012,0712,07,12,5:00:00,07/12/2012,0
CDAIR,20120712,2012,0712,07,12,23:00:00,07/12/2012,0
CDAIR,20120713,2012,0713,07,13,1:00:00,07/13/2012,0
CDAIR,20120713,2012,0713,07,13,2:00:00,07/13/2012,0
CDAIR,20120713,2012,0713,07,13,14:00:00,07/13/2012,0
CDAIR,20120713,2012,0713,07,13,15:00:00,07/13/2012,0
CDAIR,20120713,2012,0713,07,13,16:00:00,07/13/2012,0
CDAIR,20120713,2012,0713,07,13,17:00:00,07/13/2012,10
CDAIR,20120713,2012,0713,07,13,18:00:00,07/13/2012,0
CDAIR,20120713,2012,0713,07,13,21:00:00,07/13/2012,0
CDAIR,20120714,2012,0714,07,14,5:00:00,07/14/2012,0
CDAIR,20120714,2012,0714,07,14,6:00:00,07/14/2012,1
CDAIR,20120714,2012,0714,07,14,18:00:00,07/14/2012,15
CDAIR,20120714,2012,0714,07,14,20:00:00,07/14/2012,73
CDAIR,20120714,2012,0714,07,14,21:00:00,07/14/2012,15
CDAIR,20120715,2012,0715,07,15,18:00:00,07/15/2012,4
CDAIR,20120716,2012,0716,07,16,16:00:00,07/16/2012,0
CDAIR,20120716,2012,0716,07,16,17:00:00,07/16/2012,91
CDAIR,20120716,2012,0716,07,16,18:00:00,07/16/2012,0
CDAIR,20120717,2012,0717,07,17,19:00:00,07/17/2012,0
CDAIR,20120717,2012,0717,07,17,21:00:00,07/17/2012,0
CDAIR,20120720,2012,0720,07,20,16:00:00,07/20/2012,26
CDAIR,20120720,2012,0720,07,20,17:00:00,07/20/2012,12
CDAIR,20120720,2012,0720,07,20,18:00:00,07/20/2012,2
CDAIR,20120720,2012,0720,07,20,19:00:00,07/20/2012,0
CDAIR,20120720,2012,0720,07,20,20:00:00,07/20/2012,1
CDAIR,20120723,2012,0723,07,23,17:00:00,07/23/2012,3
CDAIR,20120725,2012,0725,07,25,6:00:00,07/25/2012,1
CDAIR,20120725,2012,0725,07,25,7:00:00,07/25/2012,1
CDAIR,20120725,2012,0725,07,25,8:00:00,07/25/2012,1
CDAIR,20120725,2012,0725,07,25,9:00:00,07/25/2012,2
CDAIR,20120725,2012,0725,07,25,10:00:00,07/25/2012,0
CDAIR,20120727,2012,0727,07,27,19:00:00,07/27/2012,0
CDAIR,20120727,2012,0727,07,27,20:00:00,07/27/2012,0
CDAIR,20120731,2012,0731,07,31,14:00:00,07/31/2012,0
CDAIR,20120731,2012,0731,07,31,15:00:00,07/31/2012,1
CDAIR,20120731,2012,0731,07,31,16:00:00,07/31/2012,1
